fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,Type,quality
7.59924,0.29997,0.380019,2.100105,0.042998,10.0005,97.9951,0.992861,3.170159,0.649935,11.0011,Red,5
7.19928,0.159984,0.260013,7.100355,0.053997,41.00205,223.9888,0.9965,3.380169,0.549945,10.10101,Red,5
5.59944,0.259974,0.180009,1.40007,0.033998,18.0009,134.99325,0.991641,3.320166,0.349965,10.20102,Red,6
7.39926,0.239976,0.360018,2.0001,0.030998,27.00135,138.99305,0.990451,3.280164,0.479952,12.50125,Red,9
5.59944,0.49995,0.090005,2.300115,0.048998,17.00085,98.99505,0.993601,3.630182,0.629937,13.0013,White,5
6.69933,0.279972,0.340017,8.900445,0.047998,32.0016,110.99445,0.994451,3.250163,0.539946,11.0011,Red,7
7.49925,0.319968,0.240012,4.60023,0.052997,8.0004,133.9933,0.9957,3.140157,0.49995,9.10091,Red,3
6.79932,0.219978,0.350018,17.500875,0.038998,38.0019,152.99235,0.9993,3.240162,0.419958,9.0009,Red,6
10.49895,0.429957,0.350018,3.300165,0.091995,24.0012,69.9965,0.99788,3.210161,0.689931,10.50105,White,6
6.09939,0.279972,0.160008,1.300065,0.059997,36.0018,125.9937,0.993431,3.130157,0.459954,8.70087,Red,6
6.59934,0.369963,0.470024,6.500325,0.060997,23.00115,149.9925,0.9953,3.140157,0.449955,9.60096,Red,6
5.9994,0.614939,0.040002,0.80004,0.031998,8.0004,49.9975,0.990261,3.140157,0.39996,11.0011,Red,4
7.09929,0.259974,0.370019,5.500275,0.024999,31.00155,104.99475,0.990721,3.060153,0.329967,12.60126,Red,8
5.89941,0.619938,0.280014,3.500175,0.038998,55.00275,151.9924,0.990601,3.440172,0.439956,12.0012,Red,6
7.09929,0.369963,0.670034,10.500525,0.044998,49.00245,154.99225,0.9974,3.160158,0.439956,8.70087,Red,5
6.29937,0.259974,0.420021,7.100355,0.044998,62.0031,208.98955,0.99534,3.20016,0.529947,9.50095,Red,6
6.39936,0.349965,0.280014,12.60063,0.038998,19.00095,123.9938,0.99529,3.20016,0.429957,10.60106,Red,6
7.39926,0.289971,0.290015,1.60008,0.044998,53.00265,179.991,0.993501,3.340167,0.679932,10.50105,Red,6
5.9994,0.439956,0.260013,3.100155,0.052997,57.00285,127.9936,0.989721,3.220161,0.389961,12.70127,Red,6
6.39936,0.259974,0.250013,10.700535,0.045998,66.0033,178.99105,0.99596,3.170159,0.549945,9.90099,Red,6
8.89911,0.839916,0.340017,1.40007,0.049998,4.0002,9.9995,0.99544,3.120156,0.479952,9.10091,White,6
7.19928,0.239976,0.300015,1.60008,0.047998,27.00135,130.99345,0.993201,3.250163,0.449955,10.50105,Red,5
5.89941,0.249975,0.19001,12.40062,0.046998,50.0025,161.9919,0.9972,3.350168,0.379962,9.50095,Red,5
6.69933,0.349965,0.320016,9.00045,0.031998,29.00145,112.99435,0.991781,3.130157,0.649935,12.90129,Red,7
6.59934,0.189981,0.430022,10.900545,0.044998,53.00265,153.9923,0.99742,3.520176,0.769923,10.40104,Red,6
5.89941,0.29997,0.290015,1.100055,0.035998,23.00115,55.9972,0.990301,3.19016,0.379962,11.30113,Red,5
6.19938,0.249975,0.440022,15.80079,0.056997,39.00195,166.99165,0.99794,3.140157,0.509949,9.20092,Red,5
5.79942,0.344966,0.150008,10.80054,0.032998,26.0013,119.994,0.994841,3.250163,0.489951,10.001,Red,6
4.89951,0.334967,0.140007,1.300065,0.035998,69.00345,167.9916,0.992021,3.470174,0.459954,10.467713,Red,5
6.09939,0.239976,0.270014,11.500575,0.049998,51.00255,132.99335,0.994661,3.220161,0.369963,10.80108,Red,6
6.69933,0.159984,0.640032,2.100105,0.058997,24.0012,51.9974,0.994841,3.340167,0.709929,11.20112,White,6
5.9994,0.579942,0.20001,2.40012,0.074996,15.00075,49.9975,0.994571,3.580179,0.669933,12.50125,White,6
7.39926,0.784922,0.19001,5.20026,0.093995,19.00095,97.9951,0.99703,3.160158,0.519948,9.60096,White,6
8.39916,0.29997,0.250013,17.750888,0.046998,25.00125,217.9891,1.00006,2.980149,0.659934,9.10091,Red,5
8.29917,0.219978,0.340017,1.100055,0.042998,20.001,115.9942,0.992601,3.00015,0.469953,10.20102,Red,6
6.29937,0.339966,0.360018,4.900245,0.034998,31.00155,184.99075,0.994501,3.150158,0.489951,9.70097,Red,5
8.69913,0.329967,0.380019,3.300165,0.062997,10.0005,18.99905,0.994581,3.300165,0.729927,12.0012,White,7
7.19928,0.569943,0.050003,2.300115,0.080996,16.0008,35.9982,0.99554,3.380169,0.59994,10.30103,White,6
7.39926,0.149985,0.420021,1.700085,0.044998,49.00245,153.9923,0.991901,3.00015,0.59994,10.40104,Red,6
6.9993,0.209979,0.280014,8.700435,0.044998,37.00185,221.9889,0.9953,3.250163,0.539946,10.40104,Red,6
7.09929,0.469953,0.290015,14.80074,0.023999,22.0011,141.9929,0.99508,3.120156,0.479952,12.0012,Red,8
6.79932,0.279972,0.360018,7.00035,0.042998,60.003,206.98965,0.99546,3.160158,0.489951,9.60096,Red,6
12.09879,0.39996,0.520026,2.0001,0.091995,15.00075,53.9973,0.9999,3.030152,0.659934,10.20102,White,5
6.69933,0.129987,0.570029,6.60033,0.055997,60.003,149.9925,0.99538,2.960148,0.429957,9.40094,Red,6
7.69923,0.29997,0.340017,1.20006,0.047998,4.0002,118.99405,0.990741,3.180159,0.339966,12.10121,Red,6
7.49925,0.329967,0.320016,11.100555,0.035998,25.00125,118.99405,0.9961,3.150158,0.339966,10.50105,Red,6
6.9993,0.239976,0.240012,1.80009,0.046998,29.00145,90.99545,0.992411,3.300165,0.429957,9.90099,Red,6
6.69933,0.239976,0.360018,8.40042,0.041998,42.0021,122.99385,0.994631,3.340167,0.519948,10.90109,Red,6
6.9993,0.209979,0.280014,7.500375,0.069997,45.00225,184.99075,0.9965,3.340167,0.549945,9.40094,Red,5
7.49925,0.279972,0.330017,7.700385,0.047998,42.0021,179.991,0.9973,3.370169,0.589941,10.10101,Red,6
7.29927,0.269973,0.39002,6.700335,0.063997,28.0014,187.9906,0.9957,3.290165,0.29997,9.70097,Red,5
7.79922,0.19998,0.20001,1.40007,0.035998,25.00125,82.99585,0.990781,3.030152,0.459954,11.70117,Red,6
8.39916,0.279972,0.40002,8.900445,0.047998,33.00165,145.9927,0.9987,3.40017,0.459954,9.30093,Red,5
10.39896,0.259974,0.480024,1.900095,0.065997,6.0003,9.9995,0.99714,3.330167,0.869913,10.90109,White,6
7.09929,0.59994,0.010001,2.300115,0.078996,24.0012,36.99815,0.99504,3.40017,0.609939,10.90109,White,6
7.89921,0.249975,0.290015,5.300265,0.030998,33.00165,116.99415,0.991701,3.060153,0.319968,11.80118,Red,7
7.19928,0.389961,0.620031,11.00055,0.046998,66.0033,177.9911,0.9975,3.160158,0.49995,8.70087,Red,5
6.29937,0.239976,0.350018,2.300115,0.038998,43.00215,108.99455,0.990461,3.340167,0.439956,11.80118,Red,6
6.39936,0.39996,0.250013,4.20021,0.031998,15.00075,90.99545,0.989781,3.260163,0.519948,13.10131,Red,6
6.29937,0.19998,0.19001,12.300615,0.047998,54.0027,144.99275,0.99658,3.160158,0.419958,9.30093,Red,6
6.89931,0.29997,0.360018,4.500225,0.053997,31.00155,202.98985,0.99503,3.40017,0.569943,10.40104,Red,4
7.59924,0.509949,0.240012,1.20006,0.039998,10.0005,103.9948,0.991901,3.050153,0.289971,10.80108,Red,6
6.09939,0.319968,0.250013,2.300115,0.070996,23.00115,57.9971,0.99623,3.420171,0.969903,10.60106,White,5
6.79932,0.319968,0.39002,9.60048,0.025999,34.0017,123.9938,0.992761,3.180159,0.349965,12.10121,Red,6
5.79942,0.149985,0.280014,0.80004,0.036998,43.00215,126.99365,0.991881,3.240162,0.509949,9.30093,Red,5
9.89901,0.269973,0.490025,5.00025,0.081996,9.00045,16.99915,0.994741,3.19016,0.519948,12.50125,White,7
5.09949,0.249975,0.360018,1.300065,0.034998,40.002,77.9961,0.989001,3.230162,0.639936,12.10121,Red,7
7.09929,0.39996,0.520026,1.300065,0.147993,45.00225,148.99255,0.994581,3.080154,0.559944,8.70087,Red,5
6.39936,0.309969,0.280014,2.500125,0.038998,34.0017,136.99315,0.989361,3.220161,0.379962,12.70127,Red,6
8.29917,0.70493,0.120006,2.60013,0.091995,12.0006,27.9986,0.9993,3.510176,0.719928,10.001,White,5
6.59934,0.839916,0.030002,2.300115,0.058997,32.0016,47.9976,0.9951,3.520176,0.559944,12.30123,White,7
7.59924,0.169983,0.270014,4.60023,0.049998,23.00115,97.9951,0.994121,3.080154,0.469953,9.50095,Red,6
7.69923,0.19998,0.440022,13.900695,0.049998,44.0022,129.9935,0.99845,3.110156,0.479952,10.001,Red,6
10.49895,0.509949,0.640032,2.40012,0.106995,6.0003,14.99925,0.9972,3.090155,0.659934,11.80118,White,7
6.79932,0.279972,0.170009,13.900695,0.046998,49.00245,161.9919,0.9982,3.210161,0.509949,9.0009,Red,6
7.9992,0.279972,0.300015,8.40042,0.029999,35.00175,114.99425,0.991821,2.930147,0.419958,12.30123,Red,6
6.09939,0.19998,0.40002,1.900095,0.027999,32.0016,137.9931,0.991301,3.260163,0.719928,11.70117,Red,5
7.09929,0.319968,0.240012,13.100655,0.049998,52.0026,203.9898,0.9979,3.100155,0.489951,8.80088,Red,5
7.9992,0.239976,0.480024,6.80034,0.046998,13.00065,133.9933,0.99606,3.230162,0.69993,10.001,Red,5
6.29937,0.329967,0.20001,17.900895,0.065997,36.0018,160.99195,0.999,3.140157,0.509949,8.80088,Red,5
6.9993,0.39996,0.250013,1.80009,0.049998,51.00255,188.99055,0.991641,3.00015,0.549945,11.40114,Red,6
6.59934,0.249975,0.330017,8.500425,0.041998,29.00145,140.99295,0.99536,3.280164,0.59994,10.40104,Red,5
5.79942,0.279972,0.300015,1.500075,0.025999,31.00155,113.9943,0.989421,3.320166,0.59994,12.50125,Red,7
12.49875,0.459954,0.490025,4.500225,0.069997,26.0013,48.99755,0.998,3.050153,0.569943,9.60096,White,4
7.29927,0.669933,0.020001,2.20011,0.071996,31.00155,91.9954,0.99556,3.320166,0.679932,11.10111,White,6
6.69933,0.139986,0.460023,1.60008,0.035998,15.00075,91.9954,0.992541,3.370169,0.489951,10.90109,Red,5
7.69923,0.29997,0.420021,14.300715,0.044998,45.00225,212.98935,0.999,3.180159,0.629937,9.20092,Red,5
7.39926,0.409959,0.660033,10.80054,0.050997,77.00385,193.9903,0.9975,3.050153,0.459954,8.70087,Red,5
6.29937,0.249975,0.220011,3.300165,0.047998,41.00205,160.99195,0.992461,3.160158,0.49995,10.50105,Red,6
6.9993,0.149985,0.280014,14.700735,0.050997,29.00145,148.99255,0.99782,2.960148,0.389961,9.0009,Red,7
6.89931,0.319968,0.260013,2.300115,0.029999,11.00055,102.99485,0.990961,3.060153,0.419958,11.10111,Red,6
6.29937,0.389961,0.080004,1.700085,0.065997,3.00015,19.999,0.9953,3.340167,0.579942,9.40094,White,5
6.69933,0.459954,0.240012,1.700085,0.076996,18.0009,33.9983,0.994701,3.39017,0.59994,10.60106,White,6
4.89951,0.419958,0,2.100105,0.047998,16.0008,41.9979,0.991441,3.710186,0.739926,14.0014,White,7
7.09929,0.319968,0.300015,9.900495,0.040998,63.00315,191.9904,0.99632,3.120156,0.489951,10.20102,Red,6
6.39936,0.329967,0.280014,1.100055,0.037998,30.0015,109.9945,0.991601,3.120156,0.419958,10.50105,Red,6
8.59914,0.829917,0,2.80014,0.094995,17.00085,42.99785,0.99812,3.330167,0.59994,10.40104,White,6
10.69893,0.219978,0.560028,8.20041,0.043998,37.00185,180.99095,0.9979,2.870144,0.679932,9.50095,Red,6
7.9992,0.639936,0.220011,2.40012,0.093995,5.00025,32.99835,0.99602,3.370169,0.579942,11.0011,White,5
6.9993,0.439956,0.240012,12.100605,0.055997,68.0034,209.9895,0.99708,3.050153,0.49995,9.50095,Red,5
7.59924,0.19998,0.300015,14.20071,0.055997,53.00265,212.489375,0.9989,3.140157,0.459954,8.90089,Red,8
6.29937,0.239976,0.220011,11.900595,0.049998,65.00325,178.99105,0.99649,3.060153,0.579942,9.30093,Red,6
6.89931,0.19998,0.360018,1.500075,0.030998,38.0019,146.99265,0.993001,3.350168,0.559944,11.0011,Red,6
6.79932,0.319968,0.300015,3.300165,0.028999,15.00075,79.996,0.990511,3.330167,0.629937,12.60126,Red,7
8.39916,0.619938,0.120006,1.80009,0.071996,38.0019,45.9977,0.99494,3.380169,0.889911,11.80118,White,6
7.09929,0.144986,0.330017,4.60023,0.049998,33.00165,130.99345,0.994101,3.280164,0.39996,9.60096,Red,6
6.49935,0.409959,0.240012,14.0007,0.047998,24.0012,112.99435,0.9981,3.440172,0.529947,9.80098,Red,6
6.69933,0.239976,0.360018,8.40042,0.041998,42.0021,122.99385,0.994631,3.340167,0.519948,10.90109,Red,6
7.39926,0.319968,0.270014,1.40007,0.048998,38.0019,172.99135,0.993251,3.030152,0.519948,9.30093,Red,5
5.69943,0.254975,0.650033,1.20006,0.078996,17.00085,136.99315,0.992971,3.20016,0.419958,9.40094,Red,5
6.29937,0.494951,0.220011,1.80009,0.045998,31.00155,139.993,0.992801,3.39017,0.539946,10.40104,Red,6
5.39946,0.459954,0.150008,2.100105,0.025999,29.00145,129.9935,0.989431,3.39017,0.769923,13.40134,Red,8
5.59944,0.659934,0,2.20011,0.086996,3.00015,10.99945,0.993681,3.710186,0.629937,12.80128,White,7
7.59924,0.189981,0.410021,1.100055,0.039998,38.0019,142.99285,0.990601,2.920146,0.419958,11.40114,Red,5
7.09929,0.219978,0.740037,2.700135,0.043998,42.0021,143.9928,0.990901,3.310166,0.409959,12.20122,Red,6
5.89941,0.29997,0.230012,4.20021,0.037998,42.0021,118.99405,0.992301,3.150158,0.49995,11.0011,Red,5
6.59934,0.239976,0.280014,6.700335,0.031998,26.0013,90.99545,0.991621,3.130157,0.319968,12.30123,Red,6
5.9994,0.589941,0,0.80004,0.036998,30.0015,94.99525,0.990221,3.100155,0.39996,10.90109,Red,4
6.29937,0.39996,0.240012,5.100255,0.035998,43.00215,130.99345,0.991761,3.240162,0.439956,11.30113,Red,6
7.39926,0.259974,0.300015,7.900395,0.048998,38.0019,156.99215,0.9962,3.130157,0.479952,8.90089,Red,6
6.39936,0.429957,0.270014,1.100055,0.053997,5.00025,109.9945,0.993801,3.240162,0.519948,9.10091,Red,4
9.79902,0.449955,0.380019,2.500125,0.080996,34.0017,65.9967,0.99716,3.150158,0.579942,9.80098,White,5
6.19938,0.219978,0.280014,2.20011,0.039998,24.0012,124.99375,0.991601,3.19016,0.479952,10.50105,Red,6
11.49885,0.309969,0.510026,2.20011,0.078996,14.0007,27.9986,0.9981,3.030152,0.929907,9.80098,White,6
9.19908,0.559944,0.180009,1.60008,0.077996,10.0005,20.99895,0.99566,3.150158,0.489951,9.90099,White,5
9.49905,0.549945,0.660033,2.300115,0.386981,12.0006,36.99815,0.9981,3.170159,0.669933,9.60096,White,5
8.59914,0.159984,0.490025,7.300365,0.042998,9.00045,62.99685,0.9952,3.130157,0.589941,10.50105,Red,6
7.39926,0.159984,0.300015,13.700685,0.055997,33.00165,167.9916,0.99815,2.900145,0.439956,8.70087,Red,7
11.59884,0.474953,0.40002,1.40007,0.090995,6.0003,27.9986,0.99694,3.070154,0.649935,10.034337,White,6
6.9993,0.359964,0.210011,2.300115,0.085996,20.001,64.99675,0.99548,3.40017,0.539946,10.10101,White,6
6.69933,0.539946,0.270014,7.100355,0.048998,8.0004,177.9911,0.99492,3.160158,0.379962,9.40094,Red,4
5.59944,0.119988,0.330017,2.900145,0.043998,21.00105,72.99635,0.988861,3.170159,0.319968,12.90129,Red,8
7.39926,0.10499,0.340017,12.20061,0.049998,57.00285,145.9927,0.9972,3.160158,0.369963,9.0009,Red,6
6.09939,0.409959,0.040002,1.300065,0.035998,23.00115,120.99395,0.992181,3.240162,0.609939,9.90099,Red,6
15.89841,0.359964,0.650033,7.500375,0.095995,22.0011,70.99645,0.9975,2.980149,0.839916,14.90149,White,5
7.69923,0.339966,0.280014,11.00055,0.039998,31.00155,116.99415,0.99805,3.270164,0.289971,9.20092,Red,6
7.49925,0.279972,0.340017,4.20021,0.027999,36.0018,115.9942,0.990901,2.99015,0.409959,12.30123,Red,8
6.79932,0.279972,0.360018,8.0004,0.044998,28.0014,122.99385,0.992701,3.020151,0.369963,11.40114,Red,6
7.69923,0.279972,0.330017,6.700335,0.036998,32.0016,154.99225,0.995,3.39017,0.619938,10.70107,Red,7
6.59934,0.239976,0.280014,1.80009,0.027999,39.00195,131.9934,0.991721,3.340167,0.459954,11.40114,Red,5
6.09939,0.10499,0.310016,1.300065,0.036998,55.00275,144.99275,0.991101,3.410171,0.409959,11.10111,Red,7
5.69943,0.369963,0.300015,1.100055,0.028999,24.0012,87.9956,0.988731,3.180159,0.389961,11.70117,Red,6
7.89921,0.159984,0.640032,17.00085,0.049998,69.00345,209.9895,1.0003,3.150158,0.509949,9.30093,Red,7
6.19938,0.219978,0.300015,12.40062,0.053997,108.0054,151.9924,0.99718,3.100155,0.469953,9.50095,Red,6
5.9994,0.249975,0.280014,7.700385,0.052997,37.00185,131.9934,0.994791,3.060153,0.49995,9.40094,Red,6
6.59934,0.219978,0.290015,14.40072,0.045998,39.00195,117.9941,0.99824,3.050153,0.49995,9.10091,Red,6
7.59924,0.279972,0.490025,20.151008,0.059997,30.0015,144.99275,1.00186,3.010151,0.439956,8.50085,Red,5
7.89921,0.359964,0.530027,12.900645,0.048998,63.00315,138.99305,0.99782,2.940147,0.449955,9.10091,Red,5
7.89921,0.119988,0.490025,5.20026,0.048998,33.00165,151.9924,0.9951,3.180159,0.469953,10.60106,Red,6
6.49935,0.29997,0.280014,11.450573,0.040998,29.00145,108.99455,0.994081,2.980149,0.29997,10.90109,Red,6
7.19928,0.619938,0.060003,2.700135,0.076996,15.00075,84.99575,0.99736,3.510176,0.539946,9.50095,White,5
5.69943,0.269973,0.160008,9.00045,0.052997,32.0016,110.99445,0.994641,3.360168,0.369963,10.40104,Red,6
8.89911,0.349965,0.40002,3.60018,0.109995,12.0006,23.9988,0.99539,3.230162,0.69993,12.0012,White,7
7.89921,0.279972,0.490025,7.700385,0.044998,48.0024,194.99025,0.9953,3.040152,0.549945,11.0011,Red,6
7.19928,0.229977,0.39002,2.300115,0.032998,29.00145,101.9949,0.990701,3.260163,0.539946,12.30123,Red,7
7.9992,0.329967,0.350018,10.0005,0.034998,22.0011,107.9946,0.994471,3.120156,0.359964,11.60116,Red,6
7.49925,0.319968,0.260013,1.80009,0.041998,13.00065,132.99335,0.993701,3.070154,0.379962,9.50095,Red,5
6.69933,0.29997,0.290015,2.80014,0.024999,37.00185,106.99465,0.991491,3.310166,0.629937,11.30113,Red,7
12.69873,0.59994,0.650033,2.300115,0.062997,6.0003,24.99875,0.9996,3.030152,0.569943,9.90099,White,5
6.39936,0.239976,0.490025,5.80029,0.052997,25.00125,119.994,0.994101,3.010151,0.979902,10.50105,Red,6
13.49865,0.529947,0.79004,4.80024,0.119994,23.00115,76.99615,1.0017,3.180159,0.769923,13.0013,White,5
6.79932,0.29997,0.230012,4.60023,0.060997,50.502525,238.488075,0.9957,3.320166,0.59994,9.50095,Red,5
7.09929,0.689931,0.040002,2.100105,0.067997,19.00095,26.99865,0.99702,3.440172,0.669933,9.80098,White,5
7.9992,0.569943,0.39002,3.900195,0.033998,22.0011,121.9939,0.991601,3.290165,0.669933,12.80128,Red,7
7.59924,0.229977,0.40002,5.20026,0.065997,14.0007,90.99545,0.994781,3.170159,0.79992,9.70097,Red,5
7.69923,0.964904,0.100005,2.100105,0.111994,11.00055,21.9989,0.9962,3.260163,0.49995,9.50095,White,5
8.19918,0.49995,0.350018,2.900145,0.076996,21.00105,126.99365,0.9975,3.230162,0.619938,9.40094,White,5
6.79932,0.559944,0.220011,1.80009,0.073996,15.00075,23.9988,0.994281,3.40017,0.819918,11.20112,White,6
6.9993,0.439956,0.240012,12.100605,0.055997,68.0034,209.9895,0.99708,3.050153,0.49995,9.50095,Red,5
5.19948,0.339966,0.370019,6.20031,0.030998,42.0021,132.99335,0.990661,3.250163,0.409959,12.50125,Red,6
6.89931,0.749925,0.130007,6.300315,0.035998,19.00095,49.9975,0.993021,3.090155,0.249975,11.10111,Red,4
6.49935,0.459954,0.240012,11.500575,0.050997,56.0028,170.99145,0.99578,3.080154,0.559944,9.80098,Red,6
5.79942,0.339966,0.160008,7.00035,0.036998,26.0013,115.9942,0.994801,3.460173,0.449955,10.001,Red,7
6.19938,0.149985,0.490025,0.900045,0.032998,17.00085,50.99745,0.993101,3.300165,0.69993,9.40094,Red,6
6.09939,0.209979,0.300015,6.300315,0.038998,47.00235,135.9932,0.990581,3.270164,0.309969,12.70127,Red,6
6.09939,0.379962,0.150008,1.80009,0.071996,6.0003,18.99905,0.9954,3.420171,0.569943,9.40094,White,5
6.29937,0.179982,0.240012,3.40017,0.052997,20.001,118.99405,0.993631,3.110156,0.519948,9.20092,Red,6
6.19938,0.259974,0.290015,2.0001,0.035998,16.0008,86.99565,0.990711,3.330167,0.609939,11.80118,Red,6
7.19928,0.239976,0.40002,1.40007,0.044998,31.00155,105.9947,0.991301,2.880144,0.379962,10.80108,Red,6
8.59914,0.179982,0.360018,1.80009,0.039998,24.0012,186.99065,0.9955,3.250163,0.549945,9.50095,Red,6
6.49935,0.219978,0.250013,17.100855,0.049998,44.0022,137.9931,1,3.300165,0.369963,8.80088,Red,5
7.39926,0.339966,0.420021,1.100055,0.032998,17.00085,170.99145,0.991601,3.120156,0.529947,11.30113,Red,6
11.49885,0.179982,0.510026,4.0002,0.103995,4.0002,22.99885,0.9995,3.280164,0.969903,10.10101,White,6
7.19928,0.239976,0.240012,1.700085,0.044998,18.0009,160.99195,0.991861,3.250163,0.529947,11.20112,Red,6
7.19928,0.489951,0.180009,2.700135,0.068997,13.00065,33.9983,0.9966,3.290165,0.479952,9.20092,White,6
7.39926,0.19998,0.370019,1.20006,0.027999,28.0014,88.99555,0.991221,3.140157,0.609939,11.80118,Red,6
7.49925,0.419958,0.320016,2.700135,0.066997,7.00035,24.99875,0.99618,3.240162,0.439956,10.40104,White,5
4.59954,0.519948,0.150008,2.100105,0.053997,8.0004,64.99675,0.993301,3.900195,0.559944,13.10131,White,4
7.59924,0.19998,0.260013,4.80024,0.032998,26.0013,75.9962,0.990661,2.980149,0.489951,12.30123,Red,7
7.29927,0.259974,0.330017,17.850893,0.048998,41.502075,194.99025,0.9999,3.060153,0.439956,9.10091,Red,7
7.39926,0.259974,0.430022,6.0003,0.021999,22.0011,124.99375,0.992701,3.130157,0.549945,11.50115,Red,6
6.19938,0.209979,0.260013,13.100655,0.049998,59.00295,149.9925,0.99762,3.310166,0.459954,9.0009,Red,5
6.09939,0.319968,0.250013,1.80009,0.085996,5.00025,31.9984,0.994541,3.360168,0.439956,10.10101,White,5
6.59934,0.259974,0.270014,11.80059,0.047998,28.0014,111.9944,0.99596,2.870144,0.489951,9.70097,Red,6
5.9994,0.209979,0.300015,8.700435,0.035998,47.00235,126.99365,0.993581,3.180159,0.389961,10.60106,Red,5
6.89931,0.389961,0.220011,4.300215,0.029999,10.0005,101.9949,0.992901,3.00015,0.869913,11.60116,Red,4
7.19928,0.279972,0.540027,16.700835,0.044998,54.0027,199.99,0.9989,3.080154,0.489951,9.50095,Red,6
6.09939,0.409959,0.240012,1.60008,0.048998,16.0008,136.99315,0.992901,3.320166,0.49995,10.40104,Red,6
6.09939,0.339966,0.240012,18.350918,0.049998,33.00165,183.9908,0.99933,3.120156,0.609939,9.30093,Red,5
6.69933,0.309969,0.300015,2.40012,0.037998,30.0015,82.99585,0.988571,3.090155,0.359964,12.80128,Red,7
6.9993,0.359964,0.210011,2.40012,0.085996,24.0012,68.99655,0.99546,3.40017,0.529947,10.10101,White,6
5.9994,0.279972,0.240012,17.80089,0.046998,42.0021,110.99445,0.99886,3.100155,0.449955,8.90089,Red,6
6.9993,0.229977,0.360018,7.100355,0.027999,31.00155,103.9948,0.992101,3.350168,0.469953,12.10121,Red,8
7.19928,0.629937,0.030002,2.20011,0.079996,17.00085,87.9956,0.99735,3.530177,0.579942,9.80098,White,6
7.59924,0.29997,0.370019,1.60008,0.086996,27.00135,176.99115,0.994281,3.090155,0.49995,9.80098,Red,5
5.89941,0.19998,0.230012,1.500075,0.036998,38.0019,92.99535,0.990111,3.360168,0.489951,12.0012,Red,6
5.59944,0.309969,0.780039,13.900695,0.073996,23.00115,91.9954,0.99667,3.39017,0.479952,10.50105,White,6
5.79942,0.349965,0.290015,3.20016,0.033998,41.00205,150.99245,0.991101,3.350168,0.579942,11.634497,Red,7
5.19948,0.309969,0.20001,2.40012,0.026999,27.00135,116.99415,0.988761,3.560178,0.449955,13.0013,Red,7
6.89931,0.149985,0.290015,2.300115,0.032998,14.0007,81.9959,0.991221,3.100155,0.579942,11.20112,Red,7
6.49935,0.289971,0.530027,1.700085,0.039998,41.00205,191.9904,0.992101,3.260163,0.589941,10.40104,Red,7
7.39926,0.19998,0.290015,1.700085,0.046998,16.0008,99.995,0.992331,3.280164,0.449955,10.60106,Red,6
6.79932,0.669933,0.020001,1.80009,0.049998,5.00025,10.99945,0.9961,3.480174,0.519948,9.50095,White,5
6.59934,0.169983,0.280014,1.100055,0.033998,55.00275,107.9946,0.989291,3.00015,0.519948,11.90119,Red,7
7.29927,0.129987,0.320016,14.40072,0.050997,34.0017,108.99455,0.9973,3.20016,0.349965,9.20092,Red,6
7.09929,0.369963,0.670034,10.500525,0.044998,49.00245,154.99225,0.9974,3.160158,0.439956,8.70087,Red,5
6.79932,0.219978,0.370019,15.20076,0.050997,68.0034,177.9911,0.99925,3.40017,0.849915,9.30093,Red,6
6.59934,0.229977,0.290015,14.450723,0.056997,29.00145,143.9928,0.99746,3.330167,0.539946,10.20102,Red,6
6.49935,0.509949,0.150008,3.00015,0.063997,12.0006,26.99865,0.992801,3.330167,0.589941,12.80128,White,6
5.39946,0.20498,0.160008,12.550628,0.050997,31.00155,114.99425,0.99554,3.40017,0.379962,10.80108,Red,6
6.59934,0.259974,0.520026,8.20041,0.046998,52.0026,190.99045,0.99531,3.160158,0.469953,9.50095,Red,6
6.29937,0.239976,0.290015,13.700685,0.034998,53.00265,133.9933,0.99557,3.170159,0.379962,10.60106,Red,6
7.49925,0.379962,0.570029,2.300115,0.105995,5.00025,11.9994,0.99595,3.360168,0.549945,11.40114,White,6
8.29917,0.59994,0.250013,2.20011,0.117994,9.00045,37.9981,0.99606,3.150158,0.529947,9.80098,White,5
6.39936,0.129987,0.280014,0.900045,0.044998,32.0016,86.99565,0.991651,3.470174,0.519948,11.20112,Red,6
7.09929,0.359964,0.40002,1.950098,0.032998,26.0013,117.9941,0.989241,3.20016,0.449955,13.50135,Red,7
5.09949,0.209979,0.280014,1.40007,0.046998,48.0024,147.9926,0.991581,3.500175,0.489951,10.40104,Red,5
7.09929,0.389961,0.300015,9.900495,0.036998,29.00145,123.9938,0.994041,3.070154,0.419958,10.90109,Red,6
6.79932,0.209979,0.310016,2.900145,0.045998,40.002,120.99395,0.991201,3.070154,0.649935,10.90109,Red,7
6.69933,0.249975,0.130007,1.20006,0.040998,81.00405,173.9913,0.991901,3.140157,0.419958,9.80098,Red,5
7.29927,0.249975,0.280014,1.500075,0.042998,19.00095,112.99435,0.993281,3.380169,0.559944,10.10101,Red,6
6.69933,0.239976,0.330017,12.300615,0.045998,31.00155,144.99275,0.9982,3.360168,0.39996,9.50095,Red,5
5.59944,0.209979,0.40002,1.300065,0.040998,81.00405,146.99265,0.990001,3.220161,0.949905,11.60116,Red,8
